loan_id,origination_month,original_balance,funded_balance,interest_rate,original_term,installment,credit_score,credit_score_band,dti,dti_band,annual_income,employment_length,home_ownership,loan_purpose,state,revolving_utilization,delinquencies_2yrs,inquiries_6m,total_accounts,servicer_name,document_status
LC_1009370,2018-10,7500.0,7500.0,22.34,60,208.59,742.0,Prime,10.37,<20%,65800.0,4,RENT,credit_card,FL,62.5,0,0,8,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1009371,2015-02,20000.0,20000.0,28.17,36,829.11,662.0,Subprime,10.32,<20%,39000.0,0,MORTGAGE,debt_consolidation,TX,80.4,0,0,23,Intain_Servicing_Alpha,UNVERIFIED
LC_1009372,2015-11,5000.0,5000.0,17.18,36,178.71,757.0,Prime,13.06,<20%,122500.0,10,RENT,home_improvement,NC,59.7,0,0,29,Intain_Servicing_Alpha,VERIFIED
LC_1009373,2018-12,18000.0,18000.0,23.36,60,511.16,742.0,Prime,7.13,<20%,45000.0,10,MORTGAGE,debt_consolidation,WA,68.2,0,1,33,Summit_Asset_Management,UNVERIFIED
LC_1009374,2015-04,15000.0,15000.0,27.23,36,614.23,657.0,Subprime,6.43,<20%,56400.0,10,MORTGAGE,debt_consolidation,PA,43.2,0,1,34,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009375,2016-03,15000.0,15000.0,20.5,36,561.28,712.0,Near Prime,28.01,20-35%,28500.0,0,MORTGAGE,other,NY,94.8,0,3,18,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009376,2017-05,18000.0,18000.0,19.9,36,668.03,712.0,Near Prime,31.55,20-35%,51500.0,10,RENT,debt_consolidation,NY,47.4,1,0,46,Beacon_Credit_Ops,UNVERIFIED
LC_1009377,2016-07,20000.0,20000.0,24.41,60,580.13,707.0,Near Prime,11.63,<20%,142000.0,10,RENT,debt_consolidation,TX,3.5,1,1,31,Apex_Loan_Servicing,UNVERIFIED
LC_1009378,2018-09,20000.0,20000.0,17.1,36,714.05,697.0,Near Prime,10.5,<20%,122200.0,1,RENT,debt_consolidation,CA,78.9,0,0,26,Summit_Asset_Management,SOURCE_VERIFIED
LC_1009379,2016-05,5000.0,5000.0,23.2,36,194.07,687.0,Near Prime,13.5,<20%,36700.0,2,RENT,debt_consolidation,CO,46.0,0,2,17,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009380,2015-08,20000.0,20000.0,24.05,36,785.18,677.0,Near Prime,13.36,<20%,262200.0,0,MORTGAGE,debt_consolidation,NY,41.2,2,0,29,Intain_Servicing_Alpha,UNVERIFIED
LC_1009381,2016-02,25000.0,25000.0,22.14,36,956.57,687.0,Near Prime,25.77,20-35%,38000.0,9,RENT,credit_card,NY,12.1,0,1,15,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009382,2017-06,5000.0,5000.0,17.44,36,179.36,747.0,Prime,14.52,<20%,129100.0,4,MORTGAGE,debt_consolidation,GA,49.5,1,2,27,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1009383,2016-08,12000.0,12000.0,17.28,36,429.51,757.0,Prime,17.77,<20%,30100.0,6,MORTGAGE,credit_card,WA,27.0,1,4,30,Intain_Servicing_Alpha,UNVERIFIED
LC_1009384,2017-09,25000.0,25000.0,30.99,60,824.1,642.0,Subprime,13.32,<20%,45300.0,1,MORTGAGE,debt_consolidation,OH,64.4,0,0,14,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1009385,2018-11,15000.0,15000.0,22.21,36,574.49,702.0,Near Prime,6.02,<20%,190900.0,10,RENT,credit_card,NY,54.0,0,1,34,Summit_Asset_Management,VERIFIED
LC_1009386,2018-04,20000.0,20000.0,24.61,60,582.46,702.0,Near Prime,19.73,<20%,48500.0,1,RENT,debt_consolidation,CA,38.5,0,0,25,Summit_Asset_Management,UNVERIFIED
LC_1009387,2016-04,15000.0,15000.0,23.99,36,588.41,712.0,Near Prime,11.08,<20%,42000.0,2,MORTGAGE,debt_consolidation,NC,56.4,0,0,4,Intain_Servicing_Alpha,VERIFIED
LC_1009388,2017-07,35000.0,35000.0,25.81,36,1406.63,692.0,Near Prime,8.44,<20%,56500.0,10,RENT,home_improvement,FL,36.8,0,0,18,Apex_Loan_Servicing,UNVERIFIED
LC_1009389,2017-04,30000.0,30000.0,18.66,36,1094.53,727.0,Near Prime,7.99,<20%,21200.0,10,RENT,home_improvement,IL,47.5,0,1,26,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1009390,2018-05,10000.0,10000.0,22.55,60,279.33,742.0,Prime,10.98,<20%,32200.0,9,MORTGAGE,small_business,CA,68.6,0,1,35,Summit_Asset_Management,VERIFIED
LC_1009391,2018-02,12000.0,12000.0,17.54,36,431.06,732.0,Near Prime,12.65,<20%,93800.0,7,RENT,debt_consolidation,FL,43.4,1,2,39,Summit_Asset_Management,UNVERIFIED
LC_1009392,2016-02,15000.0,15000.0,28.05,36,620.86,642.0,Subprime,16.81,<20%,23700.0,2,RENT,debt_consolidation,NC,3.9,0,4,12,Intain_Servicing_Alpha,VERIFIED
LC_1009393,2017-11,7500.0,7500.0,20.58,36,280.95,702.0,Near Prime,15.73,<20%,51100.0,4,MORTGAGE,debt_consolidation,NY,59.9,0,2,33,Beacon_Credit_Ops,UNVERIFIED
LC_1009394,2016-10,15000.0,15000.0,24.53,36,592.68,687.0,Near Prime,6.61,<20%,142900.0,0,MORTGAGE,debt_consolidation,TX,38.6,0,1,14,Intain_Servicing_Alpha,UNVERIFIED
LC_1009395,2015-05,25000.0,25000.0,21.6,36,949.6,692.0,Near Prime,22.92,20-35%,33600.0,8,OWN,credit_card,CA,65.0,1,1,27,Intain_Servicing_Alpha,VERIFIED
LC_1009396,2015-12,25000.0,25000.0,21.62,36,949.85,707.0,Near Prime,29.2,20-35%,80100.0,10,MORTGAGE,debt_consolidation,CA,17.8,0,3,24,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009397,2017-10,30000.0,30000.0,27.35,36,1230.4,652.0,Subprime,22.35,20-35%,65500.0,9,MORTGAGE,debt_consolidation,OH,68.2,0,0,36,Apex_Loan_Servicing,VERIFIED
LC_1009398,2017-10,5000.0,5000.0,16.12,60,121.91,772.0,Prime,38.36,35-50%,101000.0,0,MORTGAGE,small_business,CA,43.5,0,0,19,Apex_Loan_Servicing,UNVERIFIED
LC_1009399,2015-02,25000.0,25000.0,17.42,60,626.97,782.0,Prime,32.39,20-35%,152900.0,5,OWN,home_improvement,NY,33.6,0,1,23,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009400,2017-12,15000.0,15000.0,22.67,36,578.07,722.0,Near Prime,8.1,<20%,35100.0,5,MORTGAGE,debt_consolidation,NC,53.3,0,0,33,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1009401,2016-06,10000.0,10000.0,25.98,60,299.29,692.0,Near Prime,19.07,<20%,54100.0,10,RENT,debt_consolidation,MA,62.0,0,0,3,Intain_Servicing_Alpha,UNVERIFIED
LC_1009402,2017-12,15000.0,15000.0,19.34,36,552.42,737.0,Near Prime,21.77,20-35%,59900.0,6,MORTGAGE,debt_consolidation,AZ,62.6,0,0,7,Apex_Loan_Servicing,VERIFIED
LC_1009403,2016-06,25000.0,25000.0,29.31,60,798.27,682.0,Near Prime,5.69,<20%,95700.0,10,MORTGAGE,other,NY,33.2,0,1,29,Intain_Servicing_Alpha,VERIFIED
LC_1009404,2015-12,15000.0,15000.0,15.94,36,526.91,752.0,Prime,11.94,<20%,20000.0,8,RENT,debt_consolidation,IL,66.5,0,0,18,Intain_Servicing_Alpha,UNVERIFIED
LC_1009405,2016-08,40000.0,40000.0,15.87,36,1403.72,777.0,Prime,13.17,<20%,127100.0,5,RENT,other,IL,22.0,0,0,4,Apex_Loan_Servicing,VERIFIED
LC_1009406,2016-12,18000.0,18000.0,25.07,60,529.06,702.0,Near Prime,19.97,<20%,114900.0,0,RENT,debt_consolidation,TX,43.9,0,1,12,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009407,2017-01,15000.0,15000.0,22.25,60,416.42,732.0,Near Prime,15.46,<20%,72500.0,10,RENT,debt_consolidation,CO,31.6,0,0,18,Apex_Loan_Servicing,UNVERIFIED
LC_1009408,2015-07,12000.0,12000.0,18.47,36,436.66,742.0,Prime,18.52,<20%,73500.0,10,MORTGAGE,debt_consolidation,CA,26.5,0,4,35,Intain_Servicing_Alpha,VERIFIED
LC_1009409,2017-12,5000.0,5000.0,25.56,60,148.4,687.0,Near Prime,12.01,<20%,31000.0,2,RENT,debt_consolidation,IL,67.3,0,0,27,Apex_Loan_Servicing,UNVERIFIED
LC_1009410,2015-07,18000.0,18000.0,22.48,36,691.91,692.0,Near Prime,1.3,<20%,17300.0,10,RENT,other,NC,71.7,1,0,24,Intain_Servicing_Alpha,VERIFIED
LC_1009411,2017-09,18000.0,18000.0,26.72,60,546.63,692.0,Near Prime,15.04,<20%,55600.0,0,MORTGAGE,debt_consolidation,CA,92.9,2,0,36,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1009412,2018-04,15000.0,15000.0,22.02,36,573.01,727.0,Near Prime,17.33,<20%,27100.0,10,RENT,major_purchase,TX,100.0,0,1,26,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1009413,2015-07,15000.0,15000.0,22.59,36,577.45,697.0,Near Prime,11.01,<20%,64200.0,10,RENT,debt_consolidation,GA,100.0,0,0,24,Intain_Servicing_Alpha,UNVERIFIED
LC_1009414,2017-12,25000.0,25000.0,26.72,60,759.2,692.0,Near Prime,15.75,<20%,85800.0,3,MORTGAGE,debt_consolidation,GA,58.7,1,0,22,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1009415,2015-06,12000.0,12000.0,16.07,36,422.3,772.0,Prime,25.24,20-35%,134400.0,3,MORTGAGE,debt_consolidation,CA,32.4,1,0,27,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009416,2017-04,18000.0,18000.0,23.28,36,699.4,702.0,Near Prime,13.25,<20%,64600.0,3,RENT,debt_consolidation,CO,96.8,0,1,19,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1009417,2016-10,20000.0,20000.0,22.34,36,767.33,687.0,Near Prime,25.37,20-35%,37400.0,0,MORTGAGE,home_improvement,MA,34.7,0,2,30,Intain_Servicing_Alpha,UNVERIFIED
LC_1009418,2017-12,10000.0,10000.0,19.43,60,261.78,752.0,Prime,5.69,<20%,82200.0,10,RENT,debt_consolidation,CA,52.2,0,0,27,Apex_Loan_Servicing,UNVERIFIED
LC_1009419,2017-08,30000.0,30000.0,21.79,36,1142.46,687.0,Near Prime,19.66,<20%,134500.0,2,MORTGAGE,debt_consolidation,TX,33.4,0,1,49,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1009420,2018-03,20000.0,20000.0,20.37,36,747.05,717.0,Near Prime,19.49,<20%,95400.0,2,RENT,major_purchase,CO,37.6,0,0,34,Summit_Asset_Management,UNVERIFIED
LC_1009421,2017-08,5000.0,5000.0,23.3,60,141.82,702.0,Near Prime,8.47,<20%,129300.0,4,MORTGAGE,major_purchase,FL,42.7,0,2,30,Apex_Loan_Servicing,UNVERIFIED
LC_1009422,2017-05,25000.0,25000.0,24.22,60,722.4,707.0,Near Prime,7.9,<20%,56000.0,10,RENT,debt_consolidation,CA,89.4,0,3,22,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1009423,2016-04,30000.0,30000.0,25.06,36,1193.75,642.0,Subprime,3.46,<20%,59400.0,10,MORTGAGE,credit_card,VA,58.4,0,3,19,Apex_Loan_Servicing,VERIFIED
LC_1009424,2018-03,25000.0,25000.0,21.78,60,687.35,717.0,Near Prime,36.62,35-50%,17500.0,1,RENT,home_improvement,NY,56.2,0,1,35,Summit_Asset_Management,VERIFIED
LC_1009425,2018-12,15000.0,15000.0,18.17,36,543.57,732.0,Near Prime,15.25,<20%,57800.0,8,MORTGAGE,debt_consolidation,AZ,59.6,0,4,26,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1009426,2016-10,40000.0,40000.0,22.09,60,1106.8,732.0,Near Prime,26.44,20-35%,161500.0,6,RENT,debt_consolidation,AZ,39.3,0,1,33,Intain_Servicing_Alpha,UNVERIFIED
LC_1009427,2018-07,7500.0,7500.0,12.73,36,251.73,772.0,Prime,13.7,<20%,24900.0,5,MORTGAGE,debt_consolidation,GA,23.0,0,0,31,Beacon_Credit_Ops,UNVERIFIED
LC_1009428,2016-07,15000.0,15000.0,27.79,60,465.14,672.0,Near Prime,12.51,<20%,100800.0,10,OWN,debt_consolidation,PA,44.3,0,0,27,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1009429,2018-06,10000.0,10000.0,24.88,36,396.96,667.0,Subprime,9.15,<20%,109000.0,10,MORTGAGE,debt_consolidation,TX,68.0,0,1,11,Beacon_Credit_Ops,VERIFIED
LC_1009430,2018-03,15000.0,15000.0,19.21,36,551.43,732.0,Near Prime,14.94,<20%,274300.0,7,RENT,debt_consolidation,AZ,37.7,0,0,13,Beacon_Credit_Ops,UNVERIFIED
LC_1009431,2015-09,30000.0,30000.0,24.89,36,1191.05,677.0,Near Prime,14.75,<20%,23600.0,2,MORTGAGE,other,CO,83.9,1,1,36,Intain_Servicing_Alpha,UNVERIFIED
LC_1009432,2017-11,25000.0,25000.0,18.24,36,906.82,752.0,Prime,6.36,<20%,150300.0,3,RENT,debt_consolidation,MI,52.5,0,1,41,Beacon_Credit_Ops,VERIFIED
LC_1009433,2016-02,25000.0,25000.0,21.13,36,943.55,727.0,Near Prime,16.9,<20%,86000.0,1,MORTGAGE,debt_consolidation,NY,67.8,0,0,21,Intain_Servicing_Alpha,UNVERIFIED
LC_1009434,2016-03,12000.0,12000.0,18.05,36,434.13,727.0,Near Prime,14.45,<20%,68900.0,2,RENT,other,IL,56.7,1,0,6,Intain_Servicing_Alpha,VERIFIED
LC_1009435,2016-01,30000.0,30000.0,24.53,60,872.29,712.0,Near Prime,14.76,<20%,117000.0,0,MORTGAGE,debt_consolidation,MI,31.4,0,0,42,Intain_Servicing_Alpha,UNVERIFIED
LC_1009436,2017-07,12000.0,12000.0,22.83,60,337.11,697.0,Near Prime,17.76,<20%,60600.0,0,MORTGAGE,debt_consolidation,PA,90.0,0,0,46,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1009437,2016-02,5000.0,5000.0,19.97,36,185.74,727.0,Near Prime,17.23,<20%,30500.0,10,MORTGAGE,home_improvement,FL,49.6,0,0,21,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009438,2015-10,18000.0,18000.0,19.35,36,663.0,732.0,Near Prime,10.25,<20%,41100.0,3,RENT,debt_consolidation,TX,63.2,0,2,32,Intain_Servicing_Alpha,UNVERIFIED
LC_1009439,2017-08,12000.0,12000.0,22.74,60,336.5,722.0,Near Prime,9.76,<20%,52800.0,8,RENT,debt_consolidation,CA,70.4,0,0,54,Beacon_Credit_Ops,UNVERIFIED
LC_1009440,2015-09,10000.0,10000.0,20.95,36,376.49,697.0,Near Prime,18.5,<20%,48100.0,10,MORTGAGE,credit_card,NJ,33.5,1,2,42,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009441,2015-12,30000.0,30000.0,30.39,60,977.8,642.0,Subprime,23.9,20-35%,28200.0,10,RENT,debt_consolidation,NY,62.7,1,1,6,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009442,2016-11,18000.0,18000.0,24.98,60,528.11,687.0,Near Prime,9.31,<20%,194800.0,10,MORTGAGE,debt_consolidation,CA,41.6,0,0,3,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009443,2016-02,35000.0,35000.0,24.97,60,1026.68,692.0,Near Prime,4.22,<20%,321700.0,0,RENT,home_improvement,FL,61.4,0,1,19,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009444,2017-06,18000.0,18000.0,23.13,36,698.0,722.0,Near Prime,15.84,<20%,79700.0,6,RENT,debt_consolidation,MI,56.9,0,0,3,Apex_Loan_Servicing,VERIFIED
LC_1009445,2015-11,5000.0,5000.0,16.38,36,176.72,762.0,Prime,7.74,<20%,61700.0,5,MORTGAGE,debt_consolidation,CA,95.8,0,3,35,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009446,2018-01,5000.0,5000.0,30.65,60,163.77,657.0,Subprime,7.39,<20%,37500.0,10,RENT,debt_consolidation,WA,27.7,0,0,46,Summit_Asset_Management,VERIFIED
LC_1009447,2017-08,30000.0,30000.0,27.03,36,1225.24,687.0,Near Prime,15.0,<20%,42800.0,5,MORTGAGE,debt_consolidation,CA,34.6,0,0,19,Beacon_Credit_Ops,UNVERIFIED
LC_1009448,2016-05,5000.0,5000.0,25.02,60,146.82,682.0,Near Prime,10.62,<20%,66200.0,5,MORTGAGE,debt_consolidation,NY,20.3,0,0,23,Intain_Servicing_Alpha,VERIFIED
LC_1009449,2016-09,18000.0,18000.0,23.0,36,696.77,672.0,Near Prime,29.65,20-35%,97400.0,4,MORTGAGE,debt_consolidation,AZ,37.4,0,0,42,Intain_Servicing_Alpha,UNVERIFIED
LC_1009450,2016-03,12000.0,12000.0,24.98,60,352.08,722.0,Near Prime,8.12,<20%,27500.0,10,MORTGAGE,debt_consolidation,IL,78.9,0,0,9,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1009451,2017-02,20000.0,20000.0,17.25,36,715.55,727.0,Near Prime,7.05,<20%,54400.0,3,OWN,debt_consolidation,TX,18.9,0,0,3,Apex_Loan_Servicing,VERIFIED
LC_1009452,2015-07,10000.0,10000.0,20.28,36,373.06,702.0,Near Prime,22.97,20-35%,44300.0,8,RENT,debt_consolidation,FL,47.7,0,1,33,Intain_Servicing_Alpha,VERIFIED
LC_1009453,2015-11,5000.0,5000.0,20.45,36,186.97,727.0,Near Prime,14.28,<20%,434900.0,10,MORTGAGE,debt_consolidation,AZ,35.4,1,0,18,Intain_Servicing_Alpha,UNVERIFIED
LC_1009454,2018-07,20000.0,20000.0,13.88,60,464.12,797.0,Prime,22.6,20-35%,31600.0,5,MORTGAGE,credit_card,TX,65.6,0,0,27,Summit_Asset_Management,SOURCE_VERIFIED
LC_1009455,2016-10,12000.0,12000.0,20.51,36,449.09,722.0,Near Prime,6.16,<20%,33800.0,2,MORTGAGE,debt_consolidation,TX,86.3,0,1,41,Intain_Servicing_Alpha,VERIFIED
LC_1009456,2016-05,18000.0,18000.0,28.91,36,753.42,642.0,Subprime,5.56,<20%,110400.0,9,MORTGAGE,debt_consolidation,CA,25.5,3,0,25,Intain_Servicing_Alpha,VERIFIED
LC_1009457,2018-07,25000.0,25000.0,17.12,36,892.81,717.0,Near Prime,26.09,20-35%,39700.0,10,RENT,credit_card,GA,34.8,0,1,38,Summit_Asset_Management,VERIFIED
LC_1009458,2017-12,20000.0,20000.0,25.55,60,593.49,722.0,Near Prime,25.23,20-35%,75600.0,2,RENT,debt_consolidation,WA,7.1,0,0,3,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1009459,2016-06,12000.0,12000.0,29.17,36,503.98,672.0,Near Prime,10.22,<20%,111200.0,3,MORTGAGE,debt_consolidation,PA,50.0,1,0,26,Intain_Servicing_Alpha,VERIFIED
LC_1009460,2017-09,20000.0,20000.0,23.3,60,567.26,712.0,Near Prime,32.61,20-35%,164300.0,0,RENT,debt_consolidation,GA,51.2,0,2,11,Beacon_Credit_Ops,VERIFIED
LC_1009461,2015-12,30000.0,30000.0,23.95,60,862.17,722.0,Near Prime,6.58,<20%,76100.0,1,RENT,home_improvement,MI,66.0,0,0,50,Intain_Servicing_Alpha,UNVERIFIED
LC_1009462,2018-03,18000.0,18000.0,25.94,36,724.66,707.0,Near Prime,26.27,20-35%,25300.0,1,MORTGAGE,credit_card,NY,43.4,0,0,20,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1009463,2017-04,20000.0,20000.0,18.08,36,723.85,747.0,Prime,31.49,20-35%,97600.0,10,MORTGAGE,debt_consolidation,WA,72.6,0,0,33,Apex_Loan_Servicing,UNVERIFIED
LC_1009464,2018-09,25000.0,25000.0,21.15,60,678.45,712.0,Near Prime,8.89,<20%,22200.0,3,MORTGAGE,debt_consolidation,NJ,20.1,0,0,24,Beacon_Credit_Ops,UNVERIFIED
LC_1009465,2018-10,25000.0,25000.0,22.59,36,962.41,702.0,Near Prime,13.74,<20%,30500.0,3,MORTGAGE,other,TX,73.7,0,1,24,Summit_Asset_Management,VERIFIED
LC_1009466,2018-08,12000.0,12000.0,25.29,36,478.96,652.0,Subprime,25.13,20-35%,177600.0,7,RENT,debt_consolidation,NY,80.8,0,1,17,Summit_Asset_Management,SOURCE_VERIFIED
LC_1009467,2018-10,40000.0,40000.0,26.76,36,1627.86,652.0,Subprime,29.04,20-35%,29900.0,10,MORTGAGE,debt_consolidation,CA,13.2,1,2,30,Summit_Asset_Management,UNVERIFIED
LC_1009468,2017-06,5000.0,5000.0,28.24,36,207.47,662.0,Subprime,26.31,20-35%,47900.0,2,MORTGAGE,debt_consolidation,AZ,59.5,0,1,28,Apex_Loan_Servicing,VERIFIED
LC_1009469,2016-12,40000.0,40000.0,24.35,60,1158.86,727.0,Near Prime,11.11,<20%,67700.0,0,MORTGAGE,credit_card,CA,45.8,1,0,40,Intain_Servicing_Alpha,VERIFIED
LC_1009470,2017-03,10000.0,10000.0,21.06,36,377.06,687.0,Near Prime,7.09,<20%,58100.0,1,MORTGAGE,credit_card,VA,14.8,0,2,16,Apex_Loan_Servicing,VERIFIED
LC_1009471,2017-12,15000.0,15000.0,26.53,36,608.6,667.0,Subprime,22.84,20-35%,106500.0,10,RENT,small_business,CA,76.3,0,1,27,Beacon_Credit_Ops,UNVERIFIED
LC_1009472,2018-09,30000.0,30000.0,22.01,36,1145.87,697.0,Near Prime,12.85,<20%,53400.0,3,MORTGAGE,other,GA,77.5,0,0,16,Summit_Asset_Management,SOURCE_VERIFIED
LC_1009473,2016-09,10000.0,10000.0,20.87,36,376.08,697.0,Near Prime,18.66,<20%,65300.0,6,RENT,credit_card,CA,100.0,0,0,18,Intain_Servicing_Alpha,VERIFIED
LC_1009474,2018-11,10000.0,10000.0,24.98,36,397.49,677.0,Near Prime,17.97,<20%,168000.0,10,MORTGAGE,debt_consolidation,FL,50.9,0,2,21,Summit_Asset_Management,SOURCE_VERIFIED
LC_1009475,2018-06,18000.0,18000.0,21.99,36,687.34,712.0,Near Prime,18.6,<20%,40300.0,7,MORTGAGE,debt_consolidation,CA,88.4,0,0,18,Beacon_Credit_Ops,UNVERIFIED
LC_1009476,2018-02,20000.0,20000.0,18.8,36,731.1,757.0,Prime,21.34,20-35%,100700.0,0,MORTGAGE,debt_consolidation,VA,60.9,0,0,12,Summit_Asset_Management,SOURCE_VERIFIED
LC_1009477,2018-07,5000.0,5000.0,26.49,36,202.76,667.0,Subprime,10.21,<20%,32400.0,1,MORTGAGE,debt_consolidation,CA,67.8,0,0,13,Summit_Asset_Management,SOURCE_VERIFIED
LC_1009478,2016-09,15000.0,15000.0,20.12,36,558.37,717.0,Near Prime,28.2,20-35%,68800.0,6,MORTGAGE,small_business,AZ,60.1,0,0,37,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009479,2015-09,15000.0,15000.0,28.2,60,468.85,662.0,Subprime,17.05,<20%,42000.0,10,RENT,debt_consolidation,PA,48.7,0,0,31,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009480,2015-03,10000.0,10000.0,22.07,60,276.59,752.0,Prime,12.43,<20%,62000.0,0,RENT,credit_card,CA,70.0,0,0,24,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009481,2016-02,15000.0,15000.0,25.28,36,598.62,662.0,Subprime,15.08,<20%,138400.0,3,MORTGAGE,credit_card,CA,40.1,0,0,20,Intain_Servicing_Alpha,VERIFIED
LC_1009482,2017-12,10000.0,10000.0,27.35,36,410.13,642.0,Subprime,18.31,<20%,68000.0,10,MORTGAGE,other,VA,50.5,0,1,27,Apex_Loan_Servicing,UNVERIFIED
LC_1009483,2018-05,12000.0,12000.0,21.01,36,452.16,712.0,Near Prime,31.11,20-35%,55900.0,10,MORTGAGE,debt_consolidation,AZ,64.9,0,0,44,Beacon_Credit_Ops,UNVERIFIED
LC_1009484,2018-11,20000.0,20000.0,27.97,60,622.35,667.0,Subprime,13.44,<20%,64400.0,0,RENT,small_business,FL,36.0,0,1,8,Summit_Asset_Management,SOURCE_VERIFIED
LC_1009485,2017-10,25000.0,25000.0,13.89,36,853.11,777.0,Prime,20.14,20-35%,63700.0,2,RENT,debt_consolidation,OH,60.0,0,0,26,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1009486,2015-07,18000.0,18000.0,28.71,36,751.47,657.0,Subprime,45.0,35-50%,26900.0,10,RENT,credit_card,GA,57.8,0,3,17,Intain_Servicing_Alpha,UNVERIFIED
LC_1009487,2015-03,5000.0,5000.0,30.59,60,163.58,647.0,Subprime,29.61,20-35%,148600.0,3,MORTGAGE,credit_card,MA,71.3,0,0,12,Intain_Servicing_Alpha,VERIFIED
LC_1009488,2015-12,20000.0,20000.0,27.02,60,610.95,707.0,Near Prime,20.14,20-35%,57500.0,0,RENT,debt_consolidation,MI,48.4,0,0,20,Intain_Servicing_Alpha,VERIFIED
LC_1009489,2016-04,30000.0,30000.0,30.9,36,1288.38,642.0,Subprime,15.0,<20%,55200.0,4,OWN,credit_card,VA,83.4,0,1,16,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009490,2017-10,15000.0,15000.0,28.54,36,624.84,647.0,Subprime,17.01,<20%,104000.0,5,OWN,credit_card,NJ,48.8,0,0,26,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1009491,2015-02,15000.0,15000.0,27.63,60,463.69,667.0,Subprime,19.27,<20%,52800.0,4,MORTGAGE,debt_consolidation,WA,36.5,0,0,20,Intain_Servicing_Alpha,VERIFIED
LC_1009492,2016-12,40000.0,40000.0,23.54,36,1559.67,662.0,Subprime,30.42,20-35%,159200.0,10,RENT,debt_consolidation,FL,69.8,0,0,18,Intain_Servicing_Alpha,VERIFIED
LC_1009493,2015-12,18000.0,18000.0,23.39,36,700.44,677.0,Near Prime,10.55,<20%,369900.0,10,MORTGAGE,home_improvement,CO,66.2,1,0,9,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009494,2017-11,25000.0,25000.0,29.71,60,804.39,677.0,Near Prime,3.1,<20%,28000.0,0,MORTGAGE,debt_consolidation,MI,36.2,0,1,33,Apex_Loan_Servicing,VERIFIED
LC_1009495,2017-10,18000.0,18000.0,24.37,36,709.69,672.0,Near Prime,25.3,20-35%,41500.0,1,MORTGAGE,debt_consolidation,NY,38.7,0,1,41,Apex_Loan_Servicing,VERIFIED
LC_1009496,2017-12,10000.0,10000.0,17.67,36,359.87,732.0,Near Prime,25.9,20-35%,122500.0,0,MORTGAGE,debt_consolidation,FL,57.5,0,2,37,Apex_Loan_Servicing,UNVERIFIED
LC_1009497,2016-02,10000.0,10000.0,27.09,60,305.89,697.0,Near Prime,28.76,20-35%,91300.0,10,RENT,debt_consolidation,VA,84.3,0,0,26,Apex_Loan_Servicing,VERIFIED
LC_1009498,2018-07,20000.0,20000.0,22.26,36,766.5,702.0,Near Prime,12.85,<20%,69000.0,10,OTHER,credit_card,FL,31.2,0,0,13,Summit_Asset_Management,SOURCE_VERIFIED
LC_1009499,2016-02,15000.0,15000.0,21.95,36,572.47,702.0,Near Prime,27.86,20-35%,76800.0,3,RENT,debt_consolidation,MI,22.6,0,2,24,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1009500,2017-01,15000.0,15000.0,26.42,60,452.84,697.0,Near Prime,20.03,20-35%,44800.0,10,MORTGAGE,home_improvement,MI,50.7,0,0,19,Apex_Loan_Servicing,SOURCE_VERIFIED
